,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2025-09-07 20:00:00+02:00,1177.58,1737.2,1517.32,1551.38,3.527982,2.222369
2025-09-07 21:00:00+02:00,842.22,1739.1,1177.72,1553.72,3.138985,0.497768
2025-09-07 22:00:00+02:00,335.82,1741.4,916.88,1557.58,2.290721,0.069335
2025-09-07 23:00:00+02:00,222.02,1743.9,622.48,1560.78,1.714125,2.339483
2025-09-08 00:00:00+02:00,55.98,1730.4,548.4,1563.72,1.388475,7.116053
2025-09-08 01:00:00+02:00,71.5,1733.3,620.9,1566.65,1.182039,13.232913
2025-09-08 02:00:00+02:00,48.88,1736.5,620.0,1567.85,1.035916,13.672942
2025-09-08 03:00:00+02:00,186.85,1739.9,585.22,1569.25,0.919185,13.423709
2025-09-08 04:00:00+02:00,264.08,1743.5,781.95,1568.55,0.872644,14.226016
2025-09-08 05:00:00+02:00,557.6,1747.3,1238.45,1569.68,1.025801,15.134355
2025-09-08 06:00:00+02:00,2583.98,1751.1,2154.25,1568.92,2.03055,17.244853
2025-09-08 07:00:00+02:00,3319.88,1755.1,2505.8,1569.08,104.766632,9.96873
2025-09-08 08:00:00+02:00,3069.5,1759.2,2197.58,1567.25,395.899841,11.087638
2025-09-08 09:00:00+02:00,1728.0,1763.3,1335.12,1565.85,829.102539,12.099558
2025-09-08 10:00:00+02:00,500.25,1767.4,947.42,1563.28,1196.753417,9.017461
2025-09-08 11:00:00+02:00,420.28,1771.5,993.08,1556.5,1299.307983,4.12752
2025-09-08 12:00:00+02:00,398.92,1775.5,1047.08,1552.08,1333.919433,4.001539
2025-09-08 13:00:00+02:00,422.85,1779.5,975.18,1552.12,1294.794799,8.467519
2025-09-08 14:00:00+02:00,643.7,1783.4,1242.0,1553.15,1030.814086,8.402817
2025-09-08 15:00:00+02:00,799.65,1787.3,1227.7,1553.75,820.476135,4.564525
2025-09-08 16:00:00+02:00,1847.22,1790.9,1781.48,1553.75,664.638061,3.836293
2025-09-08 17:00:00+02:00,3030.82,1794.5,2744.35,1556.35,525.09674,2.226017
2025-09-08 18:00:00+02:00,3257.9,1797.9,2929.8,1555.85,275.205017,1.659449
2025-09-08 19:00:00+02:00,3153.7,1801.2,3078.98,1555.3,55.38478,2.377806
2025-09-08 20:00:00+02:00,3072.02,1804.3,3059.32,1555.58,2.275209,0.731446
2025-09-08 21:00:00+02:00,2950.92,1807.2,2882.0,1555.2,1.99396,1.28115
2025-09-08 22:00:00+02:00,2911.18,1809.9,2518.05,1557.78,1.538098,2.230121
2025-09-08 23:00:00+02:00,2964.9,1812.4,2212.98,1558.55,1.10973,0.160944
2025-09-09 00:00:00+02:00,1484.12,2017.4,1799.9,1560.42,0.897229,0.949391
2025-09-09 01:00:00+02:00,897.72,2031.6,1312.15,1560.6,0.758627,1.691792
2025-09-09 02:00:00+02:00,914.2,2044.9,1082.55,1560.92,0.640013,4.054331
2025-09-09 03:00:00+02:00,863.85,2057.2,1232.88,1561.7,0.56445,23.92295
2025-09-09 04:00:00+02:00,933.5,2068.5,1283.42,1561.25,0.44069,44.03112
2025-09-09 05:00:00+02:00,1779.82,2078.4,1806.15,1560.2,0.483588,18.762283
2025-09-09 06:00:00+02:00,2590.98,2087.0,2597.72,1560.15,0.71227,11.605132
2025-09-09 07:00:00+02:00,3119.22,2094.1,2819.85,1560.98,26.325597,8.0203
2025-09-09 08:00:00+02:00,3262.42,2099.5,2780.42,1562.48,212.412612,9.265911
2025-09-09 09:00:00+02:00,3076.2,2103.1,2739.22,1561.18,526.546691,4.833087
2025-09-09 10:00:00+02:00,2821.3,2104.8,2233.48,1562.4,914.59497,1.746966
2025-09-09 11:00:00+02:00,1976.98,2104.4,1528.3,1562.68,1346.828979,2.623676
2025-09-09 12:00:00+02:00,769.7,2101.9,980.28,1561.45,1843.253906,6.128839
2025-09-09 13:00:00+02:00,600.82,2097.1,920.92,1560.88,2119.257324,5.236008
2025-09-09 14:00:00+02:00,735.25,2090.3,855.72,1559.32,2115.048339,6.277426
2025-09-09 15:00:00+02:00,729.88,2081.7,1004.38,1557.52,1953.619506,5.040591
2025-09-09 16:00:00+02:00,1543.9,2071.8,2040.25,1557.25,1611.925903,4.346385
2025-09-09 17:00:00+02:00,2921.25,2060.7,2578.35,1555.72,1037.30603,4.338731
2025-09-09 18:00:00+02:00,3133.5,2048.8,2749.62,1556.78,433.692565,3.696354
2025-09-09 19:00:00+02:00,3213.95,2036.3,2915.52,1558.48,70.931327,2.525716
2025-09-09 20:00:00+02:00,3209.28,2023.7,2803.28,1559.8,3.023644,2.064899
2025-09-09 21:00:00+02:00,2693.62,2011.1,2611.4,1562.98,2.688683,0.633666
2025-09-09 22:00:00+02:00,1737.42,1998.9,2028.92,1563.82,1.967097,0.556686
2025-09-09 23:00:00+02:00,1545.88,1987.4,1628.6,1566.05,1.486394,1.813924
2025-09-10 00:00:00+02:00,748.62,2042.0,1081.7,1566.68,1.187077,2.303064
2025-09-10 01:00:00+02:00,795.3,2037.3,835.45,1567.48,0.991367,2.350035
2025-09-10 02:00:00+02:00,643.25,2033.9,779.88,1567.88,0.814646,3.737537
2025-09-10 03:00:00+02:00,850.82,2032.2,749.98,1568.7,0.676168,2.717887
2025-09-10 04:00:00+02:00,980.22,2032.3,1056.4,1568.8,0.659189,2.599413
2025-09-10 05:00:00+02:00,1237.35,2034.7,1805.3,1569.15,0.826071,4.039562
2025-09-10 06:00:00+02:00,2586.2,2039.4,2803.5,1567.7,1.128058,0.853778
2025-09-10 07:00:00+02:00,2779.6,2046.8,2916.22,1568.3,34.593204,0.322938
2025-09-10 08:00:00+02:00,3049.8,2057.1,2992.98,1568.38,235.925262,1.806578
2025-09-10 09:00:00+02:00,3112.38,2070.6,2832.82,1567.32,567.966064,0.0
2025-09-10 10:00:00+02:00,1969.8,2087.5,2212.12,1565.22,1000.255737,0.258359
2025-09-10 11:00:00+02:00,1623.65,2108.0,1866.9,1561.6,1362.665527,2.284712
2025-09-10 12:00:00+02:00,1312.85,2132.6,1246.75,1559.9,1697.518066,3.22342
2025-09-10 13:00:00+02:00,1084.92,2161.2,842.12,1558.42,1919.69458,3.584004
2025-09-10 14:00:00+02:00,1103.22,2193.7,792.12,1559.75,2147.005371,4.48323
2025-09-10 15:00:00+02:00,1403.65,2229.6,1215.18,1560.42,2004.224975,2.934856
2025-09-10 16:00:00+02:00,1715.1,2268.6,1813.45,1559.45,1627.307861,4.118644
2025-09-10 17:00:00+02:00,2434.52,2310.4,2591.52,1559.05,1002.893066,5.823855
2025-09-10 18:00:00+02:00,3032.0,2354.6,2737.15,1558.35,423.096954,5.507251
2025-09-10 19:00:00+02:00,3228.9,2400.9,3086.9,1558.6,56.814243,3.884531
2025-09-10 20:00:00+02:00,2760.48,2448.8,3032.92,1559.42,3.106302,2.981257
2025-09-10 21:00:00+02:00,1786.0,2498.0,2579.72,1560.3,2.708387,0.891686
2025-09-10 22:00:00+02:00,915.92,2548.1,1481.25,1561.75,1.92482,4.402386
2025-09-10 23:00:00+02:00,468.05,2598.9,782.25,1563.6,1.404538,13.410714
2025-09-11 00:00:00+02:00,271.15,1815.1,747.68,1564.22,1.246552,14.904627
2025-09-11 01:00:00+02:00,348.22,1792.7,668.88,1566.25,1.013999,19.697849
2025-09-11 02:00:00+02:00,416.6,1772.4,643.12,1566.95,0.851852,22.773975
2025-09-11 03:00:00+02:00,375.22,1754.7,625.78,1567.82,0.725456,31.52568
2025-09-11 04:00:00+02:00,268.55,1739.8,735.52,1567.3,0.674977,34.280616
2025-09-11 05:00:00+02:00,570.58,1728.1,690.85,1565.9,0.796652,38.622444
2025-09-11 06:00:00+02:00,1750.5,1720.0,1880.22,1564.82,1.004897,35.214069
2025-09-11 07:00:00+02:00,1682.28,1715.8,2677.78,1563.55,72.482742,41.907531
2025-09-11 08:00:00+02:00,1961.82,1715.9,2757.35,1564.52,396.023986,34.866149
2025-09-11 09:00:00+02:00,992.5,1720.7,1409.25,1564.3,813.225708,34.544002
2025-09-11 10:00:00+02:00,563.28,1730.4,1144.0,1564.98,1266.495605,38.895439
2025-09-11 11:00:00+02:00,235.55,1745.4,808.98,1565.72,1800.58142,39.94448
2025-09-11 12:00:00+02:00,119.42,1766.1,560.05,1567.0,2029.767944,42.826725
2025-09-11 13:00:00+02:00,263.02,1792.7,608.85,1560.95,2118.365722,49.902103
2025-09-11 14:00:00+02:00,371.6,1824.9,566.18,1561.48,2133.493408,45.96973
2025-09-11 15:00:00+02:00,558.6,1862.2,629.05,1560.82,1859.235961,38.97871
2025-09-11 16:00:00+02:00,763.32,1904.1,900.85,1563.02,1437.772827,30.83423
2025-09-11 17:00:00+02:00,1168.9,1950.2,1470.55,1559.98,957.471435,20.269926
2025-09-11 18:00:00+02:00,1753.9,2000.1,2414.48,1559.7,423.033386,35.347763
2025-09-11 19:00:00+02:00,2874.38,2053.1,3020.18,1560.62,58.130813,36.922077
2025-09-11 20:00:00+02:00,2427.0,2109.0,2754.6,1564.22,2.544329,30.003841
2025-09-11 21:00:00+02:00,1278.88,2167.1,2168.28,1566.38,2.292844,35.040107
2025-09-11 22:00:00+02:00,994.98,2227.1,1607.5,1567.68,1.804109,38.724304
2025-09-11 23:00:00+02:00,967.45,2288.5,1037.95,1569.4,1.380621,42.116893
2025-09-12 00:00:00+02:00,415.65,1559.2,431.48,1569.7,1.161312,38.834899
2025-09-12 01:00:00+02:00,322.35,1551.1,383.8,1570.5,0.90727,41.912639
2025-09-12 02:00:00+02:00,264.15,1545.6,375.9,1571.72,0.778062,41.385173
2025-09-12 03:00:00+02:00,282.42,1542.9,398.42,1571.75,0.608838,35.662616
2025-09-12 04:00:00+02:00,266.45,1543.1,574.62,1572.92,0.538663,24.708333
2025-09-12 05:00:00+02:00,510.95,1546.4,658.72,1572.88,0.68094,30.788398
2025-09-12 06:00:00+02:00,941.55,1553.2,1964.55,1569.78,0.961694,43.913764
2025-09-12 07:00:00+02:00,1195.35,1563.7,2454.52,1569.0,33.725074,36.279499
2025-09-12 08:00:00+02:00,1228.22,1577.9,2378.78,1569.45,223.812774,26.096437
2025-09-12 09:00:00+02:00,984.62,1596.3,1488.08,1569.28,609.193115,19.319562
2025-09-12 10:00:00+02:00,981.2,1619.0,976.92,1569.7,1170.070434,17.178413
2025-09-12 11:00:00+02:00,841.75,1646.2,540.4,1569.55,1710.910278,15.052938
2025-09-12 12:00:00+02:00,147.52,1678.1,482.18,1570.8,2061.836425,14.967471
2025-09-12 13:00:00+02:00,236.6,1714.9,554.15,1569.18,2112.423583,15.256172
2025-09-12 14:00:00+02:00,291.62,1756.2,658.62,1568.95,1920.554809,15.156302
2025-09-12 15:00:00+02:00,453.8,1801.3,790.72,1569.78,1625.592529,14.791582
2025-09-12 16:00:00+02:00,923.35,1849.9,989.52,1568.75,1113.138671,10.372053
2025-09-12 17:00:00+02:00,1497.45,1901.4,1600.68,1569.42,639.620544,10.115842
2025-09-12 18:00:00+02:00,2550.18,1955.2,2501.38,1570.4,259.39859,10.396779
2025-09-12 19:00:00+02:00,3587.78,2010.8,3302.95,1572.3,31.946588,15.214848
2025-09-12 20:00:00+02:00,3369.45,2067.8,3263.98,1573.32,2.406996,15.512302
2025-09-12 21:00:00+02:00,2288.0,2125.5,2531.48,1575.3,1.936278,12.450704
2025-09-12 22:00:00+02:00,916.55,2183.5,1364.35,1576.8,1.54414,11.709204
2025-09-12 23:00:00+02:00,813.95,2241.3,764.05,1577.82,1.295453,8.087095
2025-09-13 00:00:00+02:00,167.35,1677.5,510.05,1578.82,1.102611,10.686895
2025-09-13 01:00:00+02:00,100.25,1675.7,340.25,1578.92,0.869979,13.410697
2025-09-13 02:00:00+02:00,55.62,1674.1,312.58,1579.78,0.802582,11.729384
2025-09-13 03:00:00+02:00,87.45,1672.7,300.8,1579.3,0.685995,12.620318
2025-09-13 04:00:00+02:00,97.78,1671.5,271.18,1580.2,0.73361,11.359903
2025-09-13 05:00:00+02:00,95.65,1670.7,331.75,1579.6,0.8099,14.198483
2025-09-13 06:00:00+02:00,223.68,1670.1,458.55,1580.65,0.762503,16.059928
2025-09-13 07:00:00+02:00,195.42,1669.9,593.68,1578.78,71.789657,16.555484
2025-09-13 08:00:00+02:00,198.55,1670.1,417.58,1579.62,484.715026,14.829716
2025-09-13 09:00:00+02:00,243.4,1670.7,511.42,1577.85,1132.974975,7.419254
2025-09-13 10:00:00+02:00,88.25,1671.7,319.82,1573.98,1795.188964,6.373037
2025-09-13 11:00:00+02:00,60.58,1673.3,305.32,1572.4,2250.317626,8.316421
2025-09-13 12:00:00+02:00,78.9,1675.3,276.05,1568.32,2374.252929,10.069026
2025-09-13 13:00:00+02:00,91.0,1678.0,251.32,1566.2,2271.523681,11.003569
2025-09-13 14:00:00+02:00,89.22,1681.1,232.58,1565.5,2022.672729,13.061643
2025-09-13 15:00:00+02:00,104.95,1684.9,349.42,1566.18,1518.448974,11.162984
2025-09-13 16:00:00+02:00,298.9,1689.1,514.22,1566.12,948.849487,9.210654
2025-09-13 17:00:00+02:00,1088.12,1693.8,813.0,1566.42,521.954772,23.200578
2025-09-13 18:00:00+02:00,1734.3,1699.0,1779.82,1565.7,196.039916,36.835601
2025-09-13 19:00:00+02:00,2669.02,1704.7,2846.02,1562.8,24.83481,37.576297
2025-09-13 20:00:00+02:00,2732.88,1710.8,2804.62,1564.2,3.297789,36.667991
2025-09-13 21:00:00+02:00,2067.28,1717.4,1878.92,1566.32,2.703493,36.840839
2025-09-13 22:00:00+02:00,920.75,1724.4,940.4,1567.48,2.077326,41.179683
2025-09-13 23:00:00+02:00,660.75,1731.8,448.82,1568.3,1.643596,43.764228
2025-09-14 00:00:00+02:00,135.35,1773.6,464.0,1568.15,1.327623,44.048892
2025-09-14 01:00:00+02:00,168.28,1774.5,464.3,1568.1,1.103162,38.149742
2025-09-14 02:00:00+02:00,128.5,1775.7,427.25,1568.58,0.831817,46.037242
2025-09-14 03:00:00+02:00,137.38,1777.4,472.72,1568.22,0.700703,47.126289
2025-09-14 04:00:00+02:00,131.32,1779.5,481.8,1567.72,0.641531,48.572605
2025-09-14 05:00:00+02:00,269.62,1782.1,590.48,1567.35,0.62213,41.752788
2025-09-14 06:00:00+02:00,404.08,1785.3,728.25,1567.15,0.628718,37.377906
2025-09-14 07:00:00+02:00,407.65,1789.1,697.55,1568.45,49.171226,32.146049
2025-09-14 08:00:00+02:00,421.62,1793.5,943.82,1568.32,345.472656,36.988883
2025-09-14 09:00:00+02:00,339.78,1798.7,664.38,1567.32,830.066406,34.385349
2025-09-14 10:00:00+02:00,37.82,1804.6,367.98,1566.25,1444.615722,19.839746
2025-09-14 11:00:00+02:00,45.7,1811.4,279.4,1566.42,2328.050537,18.127439
2025-09-14 12:00:00+02:00,29.0,1819.0,224.4,1564.92,2736.853027,10.846459
2025-09-14 13:00:00+02:00,19.82,1827.6,240.28,1562.7,2907.540527,7.791166
2025-09-14 14:00:00+02:00,30.28,1837.1,278.7,1561.45,2934.997314,6.016175
2025-09-14 15:00:00+02:00,73.65,1847.3,314.38,1560.5,2394.754394,9.25412
2025-09-14 16:00:00+02:00,217.0,1858.4,411.08,1558.8,1510.941894,12.073603
2025-09-14 17:00:00+02:00,1390.38,1870.2,1191.65,1558.82,835.215026,15.40396
2025-09-14 18:00:00+02:00,3025.2,1882.7,2789.28,1558.55,276.541595,17.707847
2025-09-14 19:00:00+02:00,3342.6,1895.8,2923.22,1559.2,32.456668,28.963813
2025-09-14 20:00:00+02:00,2754.6,1909.6,2922.28,1560.42,3.590566,36.482395
2025-09-14 21:00:00+02:00,1177.02,1923.8,1544.42,1560.28,2.804939,38.684291
2025-09-14 22:00:00+02:00,439.62,1938.6,606.8,1561.48,2.033984,39.455322
2025-09-14 23:00:00+02:00,565.6,1953.8,476.62,1562.85,1.482298,36.179962
2025-09-15 00:00:00+02:00,192.68,1647.8,577.72,1561.32,1.28269,39.537559
2025-09-15 01:00:00+02:00,168.68,1634.3,440.98,1562.05,1.109072,40.984504
2025-09-15 02:00:00+02:00,116.4,1622.2,426.75,1561.48,0.931431,43.371833
2025-09-15 03:00:00+02:00,127.98,1611.6,461.55,1559.75,0.851464,37.351921
2025-09-15 04:00:00+02:00,291.98,1602.8,479.98,1558.82,0.794435,44.109394
2025-09-15 05:00:00+02:00,409.65,1596.1,659.0,1558.3,0.913632,38.595787
2025-09-15 06:00:00+02:00,732.1,1591.7,1139.72,1557.58,1.327695,47.519435
2025-09-15 07:00:00+02:00,1030.9,1589.7,1459.4,1557.98,80.520835,42.782863
2025-09-15 08:00:00+02:00,851.78,1590.5,1026.28,1557.18,568.001892,37.889617
2025-09-15 09:00:00+02:00,617.22,1594.3,988.25,1552.9,1337.286743,43.197265
2025-09-15 10:00:00+02:00,454.4,1601.3,861.12,1551.45,2064.96997,40.680679
2025-09-15 11:00:00+02:00,357.95,1611.8,765.9,1549.1,2668.054443,37.951286
2025-09-15 12:00:00+02:00,130.88,1626.0,483.8,1544.18,3035.810791,41.490764
2025-09-15 13:00:00+02:00,64.85,1644.0,467.88,1542.35,3153.631835,46.763343
2025-09-15 14:00:00+02:00,101.52,1665.6,492.22,1541.32,2973.243896,47.657112
2025-09-15 15:00:00+02:00,164.78,1690.4,727.1,1541.55,2530.790527,49.110866
2025-09-15 16:00:00+02:00,312.62,1718.1,1004.32,1544.85,1835.972534,40.929431
2025-09-15 17:00:00+02:00,671.65,1748.4,1064.68,1543.15,1023.27246,40.386371
2025-09-15 18:00:00+02:00,1193.9,1780.9,1622.85,1544.75,308.493621,27.076856
2025-09-15 19:00:00+02:00,1639.4,1815.1,1935.3,1548.62,25.665309,50.146232
2025-09-15 20:00:00+02:00,1362.7,1850.9,1819.78,1554.28,3.603885,44.073505
2025-09-15 21:00:00+02:00,820.52,1887.9,1215.6,1555.52,2.870648,38.746425
2025-09-15 22:00:00+02:00,632.52,1925.6,947.92,1557.85,2.099082,45.838554
2025-09-15 23:00:00+02:00,457.85,1963.8,783.28,1558.45,1.604353,51.332141
2025-09-16 00:00:00+02:00,102.92,1586.1,574.2,1560.15,1.282731,46.400814
2025-09-16 01:00:00+02:00,68.92,1587.3,530.0,1559.98,1.088226,47.45726
2025-09-16 02:00:00+02:00,83.65,1589.3,488.28,1562.4,0.935928,42.723602
2025-09-16 03:00:00+02:00,91.72,1592.0,480.95,1563.32,0.805,41.473476
2025-09-16 04:00:00+02:00,48.08,1595.4,490.52,1563.88,0.730654,32.021446
2025-09-16 05:00:00+02:00,111.85,1599.6,582.15,1564.78,0.839059,25.389617
2025-09-16 06:00:00+02:00,609.68,1604.5,1108.3,1564.7,1.093242,27.433053
2025-09-16 07:00:00+02:00,1236.52,1610.3,1306.75,1566.7,56.195507,32.059253
2025-09-16 08:00:00+02:00,841.22,1616.8,1394.55,1568.85,358.44696,29.588891
2025-09-16 09:00:00+02:00,420.65,1624.1,1166.6,1568.5,794.496337,27.762111
2025-09-16 10:00:00+02:00,377.78,1632.2,1202.28,1566.02,1292.912353,22.098218
2025-09-16 11:00:00+02:00,470.55,1641.2,1036.32,1566.18,1967.562866,23.545978
2025-09-16 12:00:00+02:00,363.0,1650.9,638.7,1564.98,2493.396728,25.110061
2025-09-16 13:00:00+02:00,169.0,1661.5,687.95,1563.95,2826.209472,24.020885
2025-09-16 14:00:00+02:00,137.9,1672.8,806.58,1563.48,2567.31665,23.231899
2025-09-16 15:00:00+02:00,227.25,1684.8,905.7,1564.52,2046.451538,24.3442
2025-09-16 16:00:00+02:00,348.42,1697.3,1266.68,1561.85,1446.253784,26.868898
2025-09-16 17:00:00+02:00,896.62,1710.2,1529.88,1562.92,695.789062,24.842754
2025-09-16 18:00:00+02:00,2154.7,1723.4,2043.05,1564.3,234.776504,22.983909
2025-09-16 19:00:00+02:00,2548.22,1736.9,2204.65,1564.55,16.225891,18.704717
2025-09-16 20:00:00+02:00,2282.32,1750.5,2370.28,1567.0,3.495435,20.737264
2025-09-16 21:00:00+02:00,974.75,1764.1,1426.18,1568.02,2.776387,16.301752
2025-09-16 22:00:00+02:00,610.48,1777.6,900.55,1568.88,2.073221,18.095373
2025-09-16 23:00:00+02:00,479.88,1791.0,554.98,1569.75,1.493117,15.835865
2025-09-17 00:00:00+02:00,139.6,1608.8,674.02,1571.12,1.228353,11.515471
2025-09-17 01:00:00+02:00,42.4,1602.8,585.0,1572.3,1.005208,9.645112
2025-09-17 02:00:00+02:00,36.78,1596.9,538.85,1573.25,0.865886,5.930754
2025-09-17 03:00:00+02:00,66.3,1591.2,603.92,1573.05,0.725508,4.334509
2025-09-17 04:00:00+02:00,59.6,1585.8,658.68,1573.92,0.726385,3.124534
2025-09-17 05:00:00+02:00,338.75,1580.9,881.2,1574.7,0.909366,0.908121
2025-09-17 06:00:00+02:00,1759.65,1576.4,1800.68,1573.9,1.182529,1.307722
2025-09-17 07:00:00+02:00,2783.35,1572.4,2081.8,1573.45,63.628063,1.239802
2025-09-17 08:00:00+02:00,2217.48,1569.1,2077.88,1574.52,486.84262,0.877284
2025-09-17 09:00:00+02:00,894.52,1566.5,1439.38,1576.7,1255.187133,0.805169
2025-09-17 10:00:00+02:00,558.7,1564.7,1018.18,1570.38,2053.512451,0.920189
2025-09-17 11:00:00+02:00,228.4,1563.8,1062.98,1570.28,2482.507812,1.321376
2025-09-17 12:00:00+02:00,313.78,1563.8,515.35,1568.98,2752.293945,2.679751
2025-09-17 13:00:00+02:00,196.68,1564.8,690.62,1568.45,3020.155273,5.67994
2025-09-17 14:00:00+02:00,294.18,1566.9,840.6,1568.4,2760.063232,7.825696
2025-09-17 15:00:00+02:00,323.48,1570.2,1031.05,1563.85,2305.852539,9.005281
2025-09-17 16:00:00+02:00,537.98,1574.5,1051.22,1563.9,1804.429443,10.843529
2025-09-17 17:00:00+02:00,1445.4,1580.1,1466.1,1565.6,1144.260864,7.153757
2025-09-17 18:00:00+02:00,2569.48,1586.8,2417.98,1565.42,398.470306,5.23608
2025-09-17 19:00:00+02:00,3032.52,1594.8,2670.52,1566.55,32.355438,5.523055
2025-09-17 20:00:00+02:00,2496.72,1604.1,2542.8,1567.75,3.901015,3.927408
2025-09-17 21:00:00+02:00,1313.82,1614.7,1577.3,1569.1,3.212065,1.483088
2025-09-17 22:00:00+02:00,802.4,1626.6,885.88,1570.0,2.377647,0.417425
2025-09-17 23:00:00+02:00,441.75,1640.0,548.35,1571.3,1.734201,1.906547
2025-09-18 00:00:00+02:00,497.22,1432.0,483.32,1572.65,1.377524,3.5443
2025-09-18 01:00:00+02:00,378.3,1427.6,443.7,1574.6,1.14513,4.679576
2025-09-18 02:00:00+02:00,311.22,1425.4,404.1,1575.88,0.989429,7.546922
2025-09-18 03:00:00+02:00,220.35,1425.7,420.48,1576.52,0.898079,6.295873
2025-09-18 04:00:00+02:00,221.5,1428.7,430.7,1577.48,0.865142,2.984244
2025-09-18 05:00:00+02:00,501.25,1434.6,586.18,1576.58,1.057239,2.712022
2025-09-18 06:00:00+02:00,1425.62,1443.7,1705.28,1576.52,1.334348,3.158729
2025-09-18 07:00:00+02:00,1712.32,1456.1,2172.12,1577.82,70.832717,3.6467
2025-09-18 08:00:00+02:00,1285.18,1472.2,1997.85,1576.8,561.486816,3.960606
2025-09-18 09:00:00+02:00,496.78,1492.2,1110.58,1573.82,1373.558471,2.481842
2025-09-18 10:00:00+02:00,359.48,1516.3,805.4,1570.75,2175.007568,0.725642
2025-09-18 11:00:00+02:00,273.65,1544.7,648.82,1565.68,2779.996582,0.350485
2025-09-18 12:00:00+02:00,189.45,1577.7,413.6,1560.68,3142.375,0.553915
2025-09-18 13:00:00+02:00,371.15,1615.4,758.88,1556.35,3241.310302,2.411765
2025-09-18 14:00:00+02:00,327.25,1657.4,807.78,1554.98,3082.035644,5.429909
2025-09-18 15:00:00+02:00,102.38,1703.3,1015.45,1556.82,2668.929931,8.877387
2025-09-18 16:00:00+02:00,378.3,1752.6,1247.25,1437.08,2001.454833,9.147356
2025-09-18 17:00:00+02:00,1259.62,1804.8,1988.98,1198.95,1162.360717,7.472661
2025-09-18 18:00:00+02:00,2447.4,1859.5,2616.12,1196.68,382.6492,6.471483
2025-09-18 19:00:00+02:00,3043.72,1916.2,2987.18,1199.98,28.477151,4.585176
2025-09-18 20:00:00+02:00,2871.25,1974.5,2774.95,1205.35,3.62793,2.518411
2025-09-18 21:00:00+02:00,1394.7,2033.8,2159.72,1210.3,2.986457,2.449537
2025-09-18 22:00:00+02:00,842.68,2093.6,1843.52,1214.22,2.232828,4.967169
2025-09-18 23:00:00+02:00,378.28,2153.6,937.95,1216.15,1.67662,6.385722
2025-09-19 00:00:00+02:00,198.48,1606.0,1130.88,1217.55,1.357978,7.899592
2025-09-19 01:00:00+02:00,153.55,1607.8,888.5,1218.1,1.068806,7.936263
2025-09-19 02:00:00+02:00,133.52,1610.3,930.38,1218.42,0.918812,6.149024
2025-09-19 03:00:00+02:00,104.35,1613.6,851.6,1220.3,0.789411,5.294568
2025-09-19 04:00:00+02:00,219.65,1617.7,973.38,1221.25,0.711276,5.392429
2025-09-19 05:00:00+02:00,781.38,1622.7,1620.42,1221.9,0.946169,6.737204
2025-09-19 06:00:00+02:00,2955.08,1628.7,2316.85,1221.58,1.14334,5.628403
2025-09-19 07:00:00+02:00,3168.6,1635.8,2345.45,1220.75,67.441413,2.842664
2025-09-19 08:00:00+02:00,2505.68,1644.1,2454.0,1221.65,544.507812,3.718898
2025-09-19 09:00:00+02:00,565.22,1653.7,1647.35,1218.48,1349.700561,3.394105
2025-09-19 10:00:00+02:00,299.3,1664.6,996.32,1212.68,2161.824218,2.456496
2025-09-19 11:00:00+02:00,317.1,1676.9,739.22,1207.52,2771.660156,2.632394
2025-09-19 12:00:00+02:00,246.18,1690.8,451.2,1202.08,3130.416015,2.601741
2025-09-19 13:00:00+02:00,221.82,1706.2,356.6,1196.55,3217.953369,3.955045
2025-09-19 14:00:00+02:00,168.85,1723.1,295.05,1192.52,3046.139648,5.954683
2025-09-19 15:00:00+02:00,240.48,1741.1,705.52,1188.85,2617.017578,7.421479
2025-09-19 16:00:00+02:00,487.9,1760.3,797.95,1203.52,1944.766357,7.583978
2025-09-19 17:00:00+02:00,1151.48,1780.2,1831.78,1243.78,1110.420532,9.815767
2025-09-19 18:00:00+02:00,3377.98,1800.9,2745.95,1294.6,350.846282,12.408415
2025-09-19 19:00:00+02:00,3434.35,1822.1,2816.8,1412.8,23.511548,14.961395
2025-09-19 20:00:00+02:00,2954.42,1843.6,2551.35,1521.65,3.734551,20.585388
2025-09-19 21:00:00+02:00,869.98,1865.2,1620.92,1542.4,2.838286,28.770154
2025-09-19 22:00:00+02:00,787.18,1886.8,1409.52,1545.8,2.090146,36.764007
2025-09-19 23:00:00+02:00,304.85,1908.1,1214.88,1547.98,1.632967,42.412097
2025-09-20 00:00:00+02:00,163.22,1575.2,927.22,1559.05,1.437101,41.95095
2025-09-20 01:00:00+02:00,52.28,1563.9,577.08,1561.38,1.191131,35.059158
2025-09-20 02:00:00+02:00,73.7,1552.8,519.6,1563.58,0.898059,34.951339
2025-09-20 03:00:00+02:00,58.08,1542.3,491.95,1565.68,0.735452,37.870319
2025-09-20 04:00:00+02:00,44.62,1532.3,508.05,1566.18,0.680574,31.174905
2025-09-20 05:00:00+02:00,48.98,1523.1,466.22,1566.78,0.786363,26.498592
2025-09-20 06:00:00+02:00,92.82,1514.7,750.48,1566.65,0.751585,26.896656
2025-09-20 07:00:00+02:00,201.02,1507.2,654.28,1567.6,58.858821,26.310924
2025-09-20 08:00:00+02:00,140.1,1500.9,574.22,1567.28,516.081787,26.303365
2025-09-20 09:00:00+02:00,145.18,1495.8,655.58,1564.45,1301.955078,20.453104
